model,model_id,model_slug,provider,reasoning_mode,task_id,sample_idx,status,finish_reason,family,source_collection,task_form,core_function,benchmark_split,input_tokens,output_tokens,reasoning_tokens,total_tokens,api_elapsed_s,task_elapsed_s,api_call_count,generated_at,meta_path
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo,mimo_thinking:disabled,vbm1_lock_detector_tb,0,generated,stop,tb-generation,original92_taskform_completion_v1,tb-generation,calibration/control,benchmark-vabench-main-v1,2852,253,0,3105,5.83,5.835,1,2026-05-09T05:03:07.976517+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_lock_detector_tb/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,,,vbm1_offset_calibration_fsm_bugfix,0,source_selected,,bugfix,balanced_supplement_v1,bugfix,calibration/control,benchmark-vabench-main-v1,0,0,0,0,0.0,0.0,0,2026-05-09T05:03:02.167472+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_offset_calibration_fsm_bugfix/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,,,vbm1_offset_calibration_fsm_dut,0,source_selected,,spec-to-va,balanced_supplement_v1,spec-to-va,calibration/control,benchmark-vabench-main-v1,0,0,0,0,0.0,0.0,0,2026-05-09T05:03:02.171139+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_offset_calibration_fsm_dut/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,,,vbm1_offset_calibration_fsm_e2e,0,source_selected,,end-to-end,balanced_supplement_v1,end-to-end,calibration/control,benchmark-vabench-main-v1,0,0,0,0,0.0,0.0,0,2026-05-09T05:03:02.175660+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_offset_calibration_fsm_e2e/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,,,vbm1_offset_calibration_fsm_tb,0,source_selected,,tb-generation,balanced_supplement_v1,tb-generation,calibration/control,benchmark-vabench-main-v1,0,0,0,0,0.0,0.0,0,2026-05-09T05:03:02.179087+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_offset_calibration_fsm_tb/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,,,vbm1_offset_comparator_bugfix,0,source_selected,,bugfix,original92,bugfix,threshold/static nonlinear,benchmark-vabench-main-v1,0,0,0,0,0.0,0.0,0,2026-05-09T05:03:02.182441+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_offset_comparator_bugfix/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,,,vbm1_offset_comparator_dut,0,source_selected,,spec-to-va,original92,spec-to-va,threshold/static nonlinear,benchmark-vabench-main-v1,0,0,0,0,0.0,0.0,0,2026-05-09T05:03:02.185475+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_offset_comparator_dut/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo,mimo_thinking:disabled,vbm1_offset_comparator_e2e,0,generated,stop,end-to-end,original92,end-to-end,threshold/static nonlinear,benchmark-vabench-main-v1,3955,622,0,4577,10.158,10.166,1,2026-05-09T05:03:12.992117+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_offset_comparator_e2e/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo,mimo_thinking:disabled,vbm1_offset_comparator_tb,0,generated,stop,tb-generation,original92,tb-generation,threshold/static nonlinear,benchmark-vabench-main-v1,3707,827,0,4534,10.231,10.237,1,2026-05-09T05:03:14.636246+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_offset_comparator_tb/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,,,vbm1_one_shot_timer_bugfix,0,source_selected,,bugfix,original92,bugfix,event/timing,benchmark-vabench-main-v1,0,0,0,0,0.0,0.0,0,2026-05-09T05:03:05.080194+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_one_shot_timer_bugfix/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo,mimo_thinking:disabled,vbm1_one_shot_timer_dut,0,generated,stop,spec-to-va,original92,spec-to-va,event/timing,benchmark-vabench-main-v1,3251,379,0,3630,5.406,5.41,1,2026-05-09T05:03:10.825598+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_one_shot_timer_dut/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo,mimo_thinking:disabled,vbm1_one_shot_timer_e2e,0,generated,stop,end-to-end,original92,end-to-end,event/timing,benchmark-vabench-main-v1,4145,889,0,5034,11.835,11.845,1,2026-05-09T05:03:17.934734+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_one_shot_timer_e2e/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo,mimo_thinking:disabled,vbm1_one_shot_timer_tb,0,generated,stop,tb-generation,original92,tb-generation,event/timing,benchmark-vabench-main-v1,3022,347,0,3369,5.115,5.121,1,2026-05-09T05:03:13.272357+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_one_shot_timer_tb/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,,,vbm1_peak_detector_bugfix,0,source_selected,,bugfix,balanced_supplement_v1,bugfix,stateful analog memory,benchmark-vabench-main-v1,0,0,0,0,0.0,0.0,0,2026-05-09T05:03:08.468800+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_peak_detector_bugfix/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,,,vbm1_peak_detector_dut,0,source_selected,,spec-to-va,balanced_supplement_v1,spec-to-va,stateful analog memory,benchmark-vabench-main-v1,0,0,0,0,0.0,0.0,0,2026-05-09T05:03:08.471926+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_peak_detector_dut/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,,,vbm1_peak_detector_e2e,0,source_selected,,end-to-end,balanced_supplement_v1,end-to-end,stateful analog memory,benchmark-vabench-main-v1,0,0,0,0,0.0,0.0,0,2026-05-09T05:03:08.476153+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_peak_detector_e2e/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo,mimo_thinking:disabled,vbm1_peak_detector_tb,0,generated,stop,tb-generation,balanced_supplement_v1,tb-generation,stateful analog memory,benchmark-vabench-main-v1,2631,319,0,2950,5.231,5.234,1,2026-05-09T05:03:14.190861+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_peak_detector_tb/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,,,vbm1_pfd_reset_race_bugfix,0,source_selected,,bugfix,original92,bugfix,event/timing,benchmark-vabench-main-v1,0,0,0,0,0.0,0.0,0,2026-05-09T05:03:10.696700+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_pfd_reset_race_bugfix/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,,,vbm1_pfd_reset_race_dut,0,source_selected,,spec-to-va,original92,spec-to-va,event/timing,benchmark-vabench-main-v1,0,0,0,0,0.0,0.0,0,2026-05-09T05:03:10.700271+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_pfd_reset_race_dut/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,,,vbm1_pfd_reset_race_e2e,0,source_selected,,end-to-end,original92,end-to-end,event/timing,benchmark-vabench-main-v1,0,0,0,0,0.0,0.0,0,2026-05-09T05:03:10.709607+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_pfd_reset_race_e2e/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,,,vbm1_pfd_reset_race_tb,0,source_selected,,tb-generation,original92,tb-generation,event/timing,benchmark-vabench-main-v1,0,0,0,0,0.0,0.0,0,2026-05-09T05:03:10.713447+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_pfd_reset_race_tb/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo,mimo_thinking:disabled,vbm1_precision_rectifier_bugfix,0,generated,stop,bugfix,balanced_supplement_v1,bugfix,threshold/static nonlinear,benchmark-vabench-main-v1,3061,118,0,3179,4.123,4.128,1,2026-05-09T05:03:15.474044+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_precision_rectifier_bugfix/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo,mimo_thinking:disabled,vbm1_precision_rectifier_dut,0,generated,stop,spec-to-va,balanced_supplement_v1,spec-to-va,threshold/static nonlinear,benchmark-vabench-main-v1,3010,161,0,3171,4.62,4.626,1,2026-05-09T05:03:16.039647+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_precision_rectifier_dut/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo,mimo_thinking:disabled,vbm1_precision_rectifier_e2e,0,generated,stop,end-to-end,balanced_supplement_v1,end-to-end,threshold/static nonlinear,benchmark-vabench-main-v1,3437,345,0,3782,6.088,6.094,1,2026-05-09T05:03:19.389680+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_precision_rectifier_e2e/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,,,vbm1_precision_rectifier_tb,0,source_selected,,tb-generation,balanced_supplement_v1,tb-generation,threshold/static nonlinear,benchmark-vabench-main-v1,0,0,0,0,0.0,0.0,0,2026-05-09T05:03:13.276874+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_precision_rectifier_tb/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,,,vbm1_resettable_counter_divider_bugfix,0,source_selected,,bugfix,original92,bugfix,event/timing,benchmark-vabench-main-v1,0,0,0,0,0.0,0.0,0,2026-05-09T05:03:13.280784+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_resettable_counter_divider_bugfix/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,,,vbm1_resettable_counter_divider_dut,0,source_selected,,spec-to-va,original92,spec-to-va,event/timing,benchmark-vabench-main-v1,0,0,0,0,0.0,0.0,0,2026-05-09T05:03:13.284974+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_resettable_counter_divider_dut/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo,mimo_thinking:disabled,vbm1_resettable_counter_divider_e2e,0,generated,stop,end-to-end,original92,end-to-end,event/timing,benchmark-vabench-main-v1,4419,1239,0,5658,15.55,15.555,1,2026-05-09T05:03:32.322884+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_resettable_counter_divider_e2e/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,,,vbm1_resettable_counter_divider_tb,0,source_selected,,tb-generation,original92,tb-generation,event/timing,benchmark-vabench-main-v1,0,0,0,0,0.0,0.0,0,2026-05-09T05:03:14.194664+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_resettable_counter_divider_tb/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo,mimo_thinking:disabled,vbm1_resettable_integrator_bugfix,0,generated,stop,bugfix,original92_taskform_completion_v1,bugfix,continuous dynamics,benchmark-vabench-main-v1,2953,236,0,3189,4.235,4.241,1,2026-05-09T05:03:18.619561+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_resettable_integrator_bugfix/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo,mimo_thinking:disabled,vbm1_resettable_integrator_dut,0,generated,stop,spec-to-va,original92_taskform_completion_v1,spec-to-va,continuous dynamics,benchmark-vabench-main-v1,2848,254,0,3102,4.569,4.572,1,2026-05-09T05:03:19.624435+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_resettable_integrator_dut/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo,mimo_thinking:disabled,vbm1_resettable_integrator_e2e,0,generated,stop,end-to-end,original92_taskform_completion_v1,end-to-end,continuous dynamics,benchmark-vabench-main-v1,3302,444,0,3746,6.572,6.578,1,2026-05-09T05:03:22.719931+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_resettable_integrator_e2e/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo,mimo_thinking:disabled,vbm1_resettable_integrator_tb,0,generated,stop,tb-generation,original92_taskform_completion_v1,tb-generation,continuous dynamics,benchmark-vabench-main-v1,2901,495,0,3396,6.552,6.556,1,2026-05-09T05:03:22.530806+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_resettable_integrator_tb/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo,mimo_thinking:disabled,vbm1_rotating_element_selector_bugfix,0,generated,stop,bugfix,balanced_supplement_v1,bugfix,pointer/selection,benchmark-vabench-main-v1,3357,331,0,3688,5.514,5.52,1,2026-05-09T05:03:21.930520+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_rotating_element_selector_bugfix/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,,,vbm1_rotating_element_selector_dut,0,source_selected,,spec-to-va,balanced_supplement_v1,spec-to-va,pointer/selection,benchmark-vabench-main-v1,0,0,0,0,0.0,0.0,0,2026-05-09T05:03:17.938589+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_rotating_element_selector_dut/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,,,vbm1_rotating_element_selector_e2e,0,source_selected,,end-to-end,balanced_supplement_v1,end-to-end,pointer/selection,benchmark-vabench-main-v1,0,0,0,0,0.0,0.0,0,2026-05-09T05:03:17.943080+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_rotating_element_selector_e2e/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,,,vbm1_rotating_element_selector_tb,0,source_selected,,tb-generation,balanced_supplement_v1,tb-generation,pointer/selection,benchmark-vabench-main-v1,0,0,0,0,0.0,0.0,0,2026-05-09T05:03:17.946617+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_rotating_element_selector_tb/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,,,vbm1_sar_logic_4b_bugfix,0,source_selected,,bugfix,original92,bugfix,data conversion,benchmark-vabench-main-v1,0,0,0,0,0.0,0.0,0,2026-05-09T05:03:17.949607+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_sar_logic_4b_bugfix/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,,,vbm1_sar_logic_4b_dut,0,source_selected,,spec-to-va,original92,spec-to-va,data conversion,benchmark-vabench-main-v1,0,0,0,0,0.0,0.0,0,2026-05-09T05:03:17.952588+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_sar_logic_4b_dut/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo,mimo_thinking:disabled,vbm1_sar_logic_4b_e2e,0,generated,stop,end-to-end,original92,end-to-end,data conversion,benchmark-vabench-main-v1,4240,1164,0,5404,13.743,13.749,1,2026-05-09T05:03:34.273899+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_sar_logic_4b_e2e/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo,mimo_thinking:disabled,vbm1_sar_logic_4b_tb,0,generated,stop,tb-generation,original92,tb-generation,data conversion,benchmark-vabench-main-v1,3583,601,0,4184,10.12,10.127,1,2026-05-09T05:03:30.407752+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_sar_logic_4b_tb/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,,,vbm1_segmented_dac_bugfix,0,source_selected,,bugfix,balanced_supplement_v1,bugfix,data conversion,benchmark-vabench-main-v1,0,0,0,0,0.0,0.0,0,2026-05-09T05:03:19.393760+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_segmented_dac_bugfix/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,,,vbm1_segmented_dac_dut,0,source_selected,,spec-to-va,balanced_supplement_v1,spec-to-va,data conversion,benchmark-vabench-main-v1,0,0,0,0,0.0,0.0,0,2026-05-09T05:03:19.397651+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_segmented_dac_dut/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,,,vbm1_segmented_dac_e2e,0,source_selected,,end-to-end,balanced_supplement_v1,end-to-end,data conversion,benchmark-vabench-main-v1,0,0,0,0,0.0,0.0,0,2026-05-09T05:03:19.401919+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_segmented_dac_e2e/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,,,vbm1_segmented_dac_tb,0,source_selected,,tb-generation,balanced_supplement_v1,tb-generation,data conversion,benchmark-vabench-main-v1,0,0,0,0,0.0,0.0,0,2026-05-09T05:03:19.405419+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_segmented_dac_tb/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo,mimo_thinking:disabled,vbm1_settling_time_measurement_tb_bugfix,0,generated,stop,bugfix,balanced_supplement_v1,bugfix,source/measurement/TB,benchmark-vabench-main-v1,3320,324,0,3644,6.739,6.745,1,2026-05-09T05:03:26.450497+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_settling_time_measurement_tb_bugfix/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo,mimo_thinking:disabled,vbm1_settling_time_measurement_tb_dut,0,generated,stop,spec-to-va,balanced_supplement_v1,spec-to-va,source/measurement/TB,benchmark-vabench-main-v1,3228,369,0,3597,14.457,14.461,1,2026-05-09T05:03:34.367284+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_settling_time_measurement_tb_dut/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,,,vbm1_settling_time_measurement_tb_e2e,0,source_selected,,end-to-end,balanced_supplement_v1,end-to-end,source/measurement/TB,benchmark-vabench-main-v1,0,0,0,0,0.0,0.0,0,2026-05-09T05:03:21.935370+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_settling_time_measurement_tb_e2e/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,,,vbm1_settling_time_measurement_tb_tb,0,source_selected,,tb-generation,balanced_supplement_v1,tb-generation,source/measurement/TB,benchmark-vabench-main-v1,0,0,0,0,0.0,0.0,0,2026-05-09T05:03:21.939068+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_settling_time_measurement_tb_tb/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo,mimo_thinking:disabled,vbm1_slew_rate_limiter_bugfix,0,generated,stop,bugfix,balanced_supplement_v1,bugfix,continuous dynamics,benchmark-vabench-main-v1,3010,350,0,3360,5.554,5.561,1,2026-05-09T05:03:27.852277+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_slew_rate_limiter_bugfix/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,mimo,mimo_thinking:disabled,vbm1_slew_rate_limiter_dut,0,generated,stop,spec-to-va,balanced_supplement_v1,spec-to-va,continuous dynamics,benchmark-vabench-main-v1,2924,370,0,3294,5.376,5.38,1,2026-05-09T05:03:28.223900+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_slew_rate_limiter_dut/sample_0/generation_meta.json
mimo-v2.5-pro,mimo-v2.5-pro,mimo-v2.5-pro,,,vbm1_slew_rate_limiter_e2e,0,source_selected,,end-to-end,balanced_supplement_v1,end-to-end,continuous dynamics,benchmark-vabench-main-v1,0,0,0,0,0.0,0.0,0,2026-05-09T05:03:22.724956+00:00,/Users/bucketsran/Documents/TsingProject/vaEvas/behavioral-veriloga-eval/generated-main120-S1-compile-skill-prompt-mimo-v2.5-pro-20260509/mimo-v2.5-pro/vbm1_slew_rate_limiter_e2e/sample_0/generation_meta.json
